com.samsung.shealth.rewards,6302031,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2022-02-28 18:30:00.000,,10299999,,2022-03-26 03:43:10.559,2022-03-21 17:49:32.501,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6079}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-02-28 18:30:00.000,29b23b21-2445-4b9d-8878-53819b354385,1,
,2022-03-19 18:30:00.000,,10009,,2022-03-26 03:43:08.788,2022-03-21 17:49:32.494,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7042}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-03-19 18:30:00.000,ae16957e-97ca-4922-b480-f2024a85ff41,1,
,2022-03-07 18:30:00.000,,10299999,,2022-03-26 03:43:10.557,2022-03-21 17:49:32.501,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":9455}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-03-07 18:30:00.000,e0d69ce4-9587-46b7-ae3f-ec4b070e34e7,1,
,2022-03-07 18:30:00.000,,10009,,2022-03-26 03:43:08.787,2022-03-21 17:49:32.494,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7033}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-03-07 18:30:00.000,91c58ff5-3c6d-4b8b-b69a-bfc9b2592c0d,1,
,2022-03-19 18:30:00.000,,10299999,,2022-03-26 03:43:10.558,2022-03-21 17:49:32.501,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":8912}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-03-19 18:30:00.000,8d9abfd0-a3eb-4cb7-bf74-597451470ba2,1,
,2022-03-06 18:30:00.000,,10009,,2022-03-26 03:43:08.782,2022-03-21 17:49:32.494,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6217}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-03-06 18:30:00.000,3f1cdb2d-b50c-44ac-b50d-ad4490976b27,1,
,2022-04-02 18:30:00.000,,10009,,2022-04-08 18:30:11.747,2022-04-03 18:30:10.163,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6351}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-02 18:30:00.000,8d65ab9e-09a5-40ef-b922-908ec4a29a0e,1,
,2022-04-03 18:30:00.000,,10299999,,2022-04-09 18:30:19.161,2022-04-04 18:30:06.009,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7094}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-03 18:30:00.000,75099401-6b4e-4dda-89a2-d0ac8e0276ec,1,
,2022-04-09 18:30:00.000,,10009,,2022-04-15 18:30:16.926,2022-04-10 18:30:08.132,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":8005}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-09 18:30:00.000,77558436-42ca-4c42-b062-0807de17f52c,1,
,2022-04-09 18:30:00.000,,10299999,,2022-04-15 18:30:20.470,2022-04-10 18:30:11.158,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":8430}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-09 18:30:00.000,b72d7604-4950-4f28-89bf-bcbb57602f2b,1,
,2022-04-10 18:30:00.000,,10009,,2022-04-16 18:30:07.854,2022-04-11 18:30:10.127,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7540}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-10 18:30:00.000,30d0d9c9-9317-4a94-896d-58bc66f2207e,1,
,2022-04-11 18:30:00.000,,10009,,2022-04-17 18:30:11.862,2022-04-12 18:30:03.928,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7765}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-11 18:30:00.000,a5b8bb70-2607-4a3f-8add-c268e17598ed,1,
,2022-04-11 18:30:00.000,,10299999,,2022-04-17 18:30:15.133,2022-04-12 18:30:09.056,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":10648}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-11 18:30:00.000,97d3d4c0-9d6c-4662-b0eb-9571d8e85e8f,1,
,2022-04-13 18:30:00.000,,10299999,,2022-04-19 18:30:13.691,2022-04-14 18:30:06.871,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7907}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-13 18:30:00.000,ca041161-d33f-4c4e-80ce-bf6f6c5de657,1,
,2022-04-13 18:30:00.000,,10009,,2022-04-19 18:30:11.404,2022-04-14 18:30:03.115,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7170}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-13 18:30:00.000,5c13f929-642e-4512-8d86-74b8d28ba9ba,1,
,2022-04-15 18:30:00.000,,10009,,2022-04-21 18:30:07.991,2022-04-16 18:30:03.902,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":8601}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-15 18:30:00.000,4afa1604-c9be-4c88-a87c-a66d845e8e46,1,
,2022-04-15 18:30:00.000,,10299999,,2022-04-21 18:30:09.806,2022-04-16 18:30:06.368,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":9397}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-15 18:30:00.000,a2ad9067-db18-4527-b819-5c2bdc485622,1,
1205,,1001,,9a62bdfc-86f6-4f44-8548-be3779a4aa63,2022-04-24 11:25:26.331,2022-03-21 17:49:31.373,,,1205,UTC+0530,480.308,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2021-12-14 17:06:52.691,e2d510fe-537c-4c0f-8ddd-f4da5f79630a,0,
1205,,1001,,36463876-594b-4fa2-8094-45c7a29507e8,2022-04-24 11:25:26.446,2022-04-24 11:25:26.446,,,1205,UTC+0530,1723.107,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2022-04-24 11:25:13.132,0cd0bf11-2d80-4cbd-b52a-059658d17a75,1,
1203,,1001,,78ea1e01-9ee4-4fb3-abf5-772c5761144b,2022-04-24 11:25:26.270,2021-10-12 14:55:02.198,,,1203,UTC+0530,2666104,BpIW3aQ9BJ,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2021-10-12 14:54:33.344,3607f505-32bf-4e38-adf3-75c157aaf68c,0,
1205,,1001,,78ea1e01-9ee4-4fb3-abf5-772c5761144b,2022-04-24 11:25:26.331,2021-10-12 14:55:02.210,,,1205,UTC+0530,297.828,BpIW3aQ9BJ,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2021-10-12 14:54:33.344,4ce8abff-d77d-42c4-b8dd-cb705c40ec9a,0,
1203,,1001,,9a62bdfc-86f6-4f44-8548-be3779a4aa63,2022-04-24 11:25:26.270,2022-03-21 17:49:31.369,,,1203,UTC+0530,4875282,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2021-12-14 17:06:52.691,0463fc5d-78d8-4465-802e-22f8141b58b3,0,
1203,,1001,,36463876-594b-4fa2-8094-45c7a29507e8,2022-04-24 11:25:26.424,2022-04-24 11:25:26.424,,,1203,UTC+0530,6203913,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2022-04-24 11:25:13.132,d59d6566-9d55-4024-9e45-187a0961a22c,1,
,2022-04-22 18:30:00.000,,10299999,,2022-04-28 18:30:09.477,2022-04-23 18:30:08.369,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7651}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-22 18:30:00.000,722709b3-7462-40fe-8803-cb58277be06a,1,
,2022-04-22 18:30:00.000,,10009,,2022-04-28 18:30:07.556,2022-04-23 18:30:03.707,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7820}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-22 18:30:00.000,8cf22e98-2cac-4615-9d08-f60fb826ffc8,1,
,2022-04-23 18:30:00.000,,10299999,,2022-04-29 18:30:08.692,2022-04-24 18:30:05.755,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":8402}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-23 18:30:00.000,4f0ac793-4c49-4909-8861-6d7774de7e98,1,
,2022-04-23 18:30:00.000,,10009,,2022-04-29 18:30:06.611,2022-04-24 18:30:02.922,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7584}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-23 18:30:00.000,f2d876f1-1fad-4faf-b828-3f3b83fc510b,1,
,2022-04-25 18:30:00.000,,10009,,2022-05-01 18:30:12.337,2022-04-26 18:30:05.269,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7567}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-25 18:30:00.000,afcb2090-66dd-46f7-91fa-17c66e466c84,1,
,2022-04-25 18:30:00.000,,10299999,,2022-05-01 18:30:15.444,2022-04-26 18:30:09.081,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":8681}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-25 18:30:00.000,638716ba-a44c-4cef-86ff-c159b9e19ec8,1,
,2022-04-27 18:30:00.000,,10009,,2022-05-03 18:30:18.620,2022-04-28 18:30:04.232,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":8814}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-27 18:30:00.000,b647cf58-eb54-4b98-9b05-c43a9939c524,1,
,2022-04-27 18:30:00.000,,10299999,,2022-05-03 18:30:21.141,2022-04-28 18:30:06.365,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":8780}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-04-27 18:30:00.000,e5883c52-a556-4339-9819-d24f1fa2ea88,1,
,2022-05-03 18:30:00.000,,10299999,,2022-05-09 18:30:16.648,2022-05-04 18:30:08.490,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6043}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-03 18:30:00.000,8718e512-a6b6-4af4-8bdd-bed484c395c3,1,
,2022-05-04 18:30:00.000,,10009,,2022-05-10 18:30:10.473,2022-05-05 18:30:05.058,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7605}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-04 18:30:00.000,f8377c51-d92c-4dcb-9e39-c0c358ec7a9f,1,
,2022-05-04 18:30:00.000,,10299999,,2022-05-10 18:30:12.788,2022-05-05 18:30:11.175,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":8319}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-04 18:30:00.000,cbcff48e-66aa-478b-940f-e31412e8479c,1,
,2022-05-06 18:30:00.000,,10009,,2022-05-12 18:30:14.028,2022-05-07 18:30:14.598,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":8455}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-06 18:30:00.000,77e9875e-e4c0-46d5-8bfb-030976152b0e,1,
,2022-05-06 18:30:00.000,,10299999,,2022-05-12 18:30:16.409,2022-05-07 18:30:26.037,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":8657}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-06 18:30:00.000,afa9fa57-7188-4d04-97e0-e1897f68a7c2,1,
,2022-05-08 18:30:00.000,,10299999,,2022-05-14 18:30:40.483,2022-05-09 18:30:11.830,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7143}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-08 18:30:00.000,7ef8ceb6-ac71-45d0-8934-4cc6ed1ade3d,1,
,2022-05-08 18:30:00.000,,10009,,2022-05-14 18:30:32.075,2022-05-09 18:30:03.713,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7335}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-08 18:30:00.000,01cae575-b1d0-4ce7-8ecd-95ea9f3b2305,1,
,2022-05-14 18:30:00.000,,10009,,2022-05-15 18:35:02.090,2022-05-15 18:30:02.940,,,tracker_pedometer_reward_most_walking_day,UTC+0530,"{""mTarget"":-1,""mValue"":12923}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-14 18:30:00.000,1a18eebc-5396-4b08-97bf-c12740394a51,1,
,2022-05-09 18:30:00.000,,10299999,,2022-05-15 18:30:09.814,2022-05-10 18:30:08.978,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6394}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-09 18:30:00.000,45d81862-265c-433b-8f6b-9cb90412ee65,1,
,2022-05-10 18:30:00.000,,10299999,,2022-05-16 18:30:20.272,2022-05-11 18:30:14.097,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6539}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-10 18:30:00.000,a80f20fa-a062-44a6-abfb-7db00effe2f6,1,
,2022-05-10 18:30:00.000,,10009,,2022-05-16 18:30:17.511,2022-05-11 18:30:08.611,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6253}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-10 18:30:00.000,a0133cf0-2bac-471c-80ad-921b4ecc72d8,1,
1202,,1001,,9b7ffb40-ef19-4d2e-be56-7a020d5ed1a9,2022-05-17 15:36:19.830,2022-03-21 17:49:30.952,,,1202,UTC+0530,1.5034434,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.pace.lifetime,2021-10-25 15:09:04.075,4b492d44-74d7-479f-9ffc-3390e0a98945,0,
1202,,1001,,7c04d1c8-c12a-49d9-b7b4-b937afec73bf,2022-05-17 15:36:19.928,2022-05-17 15:36:19.928,,,1202,UTC+0530,1.6578912,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.pace.lifetime,2022-05-17 15:36:11.043,49f00369-6ed1-40a1-aece-013494a68728,1,
1202,,1001,,78ea1e01-9ee4-4fb3-abf5-772c5761144b,2022-05-17 15:36:19.830,2021-10-12 14:55:02.189,,,1202,UTC+0530,1.4942492,BpIW3aQ9BJ,com.sec.android.app.shealth,sport.tracker.best.record.pace.lifetime,2021-10-12 14:54:33.344,aeac4dc2-b52f-4778-943a-65ee460d2620,0,
1202,,1001,,b0f2d746-fc39-486d-a594-068162ccbc09,2022-05-17 15:36:19.830,2022-03-21 17:49:32.050,,,1202,UTC+0530,1.5108923,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.pace.lifetime,2022-03-07 15:36:59.431,b2f51cf4-63d9-4b4b-ae1e-49d1eb36d872,0,
,2022-05-14 18:30:00.000,,10009,,2022-05-20 18:30:08.550,2022-05-15 18:30:02.866,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":12923}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-14 18:30:00.000,c4807104-e526-4bbb-bd06-c6b9d539b854,1,
,2022-05-14 18:30:00.000,,10299999,,2022-05-20 18:30:10.603,2022-05-15 18:30:06.365,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":12352}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-14 18:30:00.000,8cd5d468-6a33-4cf1-b54a-95fae613728a,1,
,2022-05-17 18:30:00.000,,10299999,,2022-05-23 18:30:13.694,2022-05-18 18:30:10.517,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6385}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-17 18:30:00.000,931ab985-0a63-4620-8305-bb1c802e6b1c,1,
,2022-05-27 18:30:00.000,,10009,,2022-06-02 18:30:16.032,2022-05-28 18:30:05.992,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":9945}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-27 18:30:00.000,bc037cc2-3a83-4a9b-9250-99c77a11cc09,1,
,2022-05-28 18:30:00.000,,10009,,2022-06-03 18:30:10.123,2022-05-29 18:30:03.833,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7905}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-28 18:30:00.000,c24b0d9e-f920-4c38-8097-43246e3ffb90,1,
,2022-05-28 18:30:00.000,,10299999,,2022-06-03 18:30:12.254,2022-05-29 18:30:07.362,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6326}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-05-28 18:30:00.000,42da7240-d253-47be-bf47-a63b7d31d827,1,
,2022-06-07 18:30:00.000,,10009,,2022-06-13 18:30:13.699,2022-06-08 18:30:04.181,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6413}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-07 18:30:00.000,c5f35b7c-327c-412f-b57c-0f94bdfad07c,1,
,2022-06-08 18:30:00.000,,10299999,,2022-06-14 18:30:10.460,2022-06-09 18:30:24.173,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6293}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-08 18:30:00.000,28073117-124b-41c0-a0b6-fc4ab9678c25,1,
,2022-06-08 18:30:00.000,,10009,,2022-06-14 18:30:08.218,2022-06-09 18:30:17.297,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6329}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-08 18:30:00.000,e7a6a298-3286-46b5-bcc8-60e943f7fe92,1,
,2022-06-10 18:30:00.000,,10009,,2022-06-16 18:30:12.996,2022-06-11 18:30:12.013,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6500}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-10 18:30:00.000,2d6e2dba-7cb1-4200-bbc4-239d9b6a9457,1,
,2022-06-12 18:30:00.000,,10009,,2022-06-18 18:30:11.817,2022-06-13 18:30:04.574,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6018}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-12 18:30:00.000,68139b1f-0447-4bc1-816b-1366244569e7,1,
,2022-06-24 18:30:00.000,,10009,,2022-06-25 18:30:04.452,2022-06-25 18:30:04.452,,,tracker_pedometer_reward_most_walking_day,UTC+0530,"{""mTarget"":-1,""mValue"":17743}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-24 18:30:00.000,893b9264-cf27-4495-bac3-6ab1883bcd4e,1,
,2022-06-22 18:30:00.000,,10299999,,2022-06-28 18:30:43.694,2022-06-23 18:30:17.056,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7539}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-22 18:30:00.000,09bf2b85-580e-4afe-89f4-64e754f4f162,1,
,2022-06-22 18:30:00.000,,10009,,2022-06-28 18:30:40.365,2022-06-23 18:30:07.009,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7889}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-22 18:30:00.000,4d990885-32df-481d-8bdf-79b116b491b5,1,
,2022-06-24 18:30:00.000,,10009,,2022-06-30 18:30:27.159,2022-06-25 18:30:04.404,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":17743}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-24 18:30:00.000,51204351-6f35-4326-b7a2-4575144ee562,1,
,2022-06-24 18:30:00.000,,10299999,,2022-06-30 18:30:30.637,2022-06-25 18:30:08.235,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":15348}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-24 18:30:00.000,9b16e06b-1d00-4204-b460-7879886fd40d,1,
,2022-06-25 18:30:00.000,,10009,,2022-07-01 18:30:08.070,2022-06-26 18:30:12.767,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":9990}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-25 18:30:00.000,a5b830be-3dd1-4810-b349-125e0a7514a8,1,
,2022-06-25 18:30:00.000,,10299999,,2022-07-01 18:30:26.075,2022-06-26 18:30:17.001,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":9371}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-25 18:30:00.000,dafde844-ee77-4652-88bb-04af82737a16,1,
,2022-06-26 18:30:00.000,,10009,,2022-07-02 18:30:14.620,2022-06-27 18:30:03.773,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6877}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-06-26 18:30:00.000,80db7751-d43b-42f0-8460-7a77e3d38e48,1,
,2022-07-01 18:30:00.000,,10009,,2022-07-07 18:30:09.645,2022-07-02 18:30:05.292,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6581}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-07-01 18:30:00.000,5322ebae-706e-46d0-a7e2-131f343e2e1a,1,
,2022-07-02 18:30:00.000,,10299999,,2022-07-08 18:30:18.389,2022-07-03 18:30:17.962,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6308}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-07-02 18:30:00.000,23e14e1b-6e9c-4bba-a334-b6d61bcc8d26,1,
,2022-07-02 18:30:00.000,,10009,,2022-07-08 18:30:14.719,2022-07-03 18:30:09.629,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7637}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-07-02 18:30:00.000,bccad8e7-96b2-4501-972d-6ee79c00c93d,1,
1203,,15006,,92bd7787-de1b-4c9e-a680-afcde04a2520,2022-07-12 17:14:01.963,2022-07-12 17:14:01.963,,,1203,UTC+0530,300158,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2022-07-12 17:13:53.980,bebd92bf-6967-402b-9bf7-39d7ca5500d9,1,
1205,,15006,,92bd7787-de1b-4c9e-a680-afcde04a2520,2022-07-12 17:14:01.984,2022-07-12 17:14:01.984,,,1205,UTC+0530,55.48,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2022-07-12 17:13:53.980,02f7562d-a33c-49c4-92ed-fdec950a86d9,1,
1203,,10014,,bb2cb4f2-8732-4382-81df-92103907e203,2022-07-14 17:27:41.820,2022-07-14 17:27:41.820,,,1203,UTC+0530,1581446,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2022-07-14 17:27:14.539,4f8553a4-ccb3-4995-94e9-211767ce83aa,1,
1205,,10014,,bb2cb4f2-8732-4382-81df-92103907e203,2022-07-14 17:27:41.848,2022-07-14 17:27:41.848,,,1205,UTC+0530,235.79001,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2022-07-14 17:27:14.539,ebd613e7-00bb-4112-a994-ec71320b5a5d,1,
,2022-07-11 18:30:00.000,,10299999,,2022-07-17 18:30:15.993,2022-07-12 18:30:09.680,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":7755}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-07-11 18:30:00.000,0ace8781-6423-4340-aced-5d3c35ad72ad,1,
1205,,0,,dee57446-374f-4987-9fea-187afe66aacc,2022-07-19 19:14:41.463,2022-07-12 18:34:03.071,,,1205,UTC+0530,362.86005,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2022-07-12 18:33:54.644,26e1aa70-9127-410f-98af-d11f45daa89a,0,
1205,,0,,ac4df18b-cc02-4180-a643-e496ccb9b9ff,2022-07-19 19:14:41.463,2022-07-18 17:56:16.456,,,1205,UTC+0530,479.8102,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2022-07-18 17:56:04.682,cc9f4677-f87b-45ab-bdc4-629a7f24df0b,0,
1203,,0,,a5593470-1a54-4fc3-b275-451d45428805,2022-07-19 19:14:41.427,2022-07-12 16:40:42.189,,,1203,UTC+0530,312452,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2022-07-12 16:40:33.725,062261b0-db1c-426c-857d-c87c9453fa6c,0,
1205,,0,,679ea2b9-2a76-44db-a664-c2626d6e91e8,2022-07-19 19:14:41.508,2022-07-19 19:14:41.508,,,1205,UTC+0530,1011.4403,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2022-07-19 19:14:33.248,f991b12e-3fe3-4abd-ae37-3a36e2e4c9dc,1,
1205,,0,,a5593470-1a54-4fc3-b275-451d45428805,2022-07-19 19:14:41.463,2022-07-12 16:40:42.230,,,1205,UTC+0530,46.47,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2022-07-12 16:40:33.725,a051fe3f-3a3f-4869-b7af-392c844d1e36,0,
